Chromosome,Start,End,ID,Name,Range
chr1,212630053,212630340,SRX5716463,SMARCA4,287
chr1,212630056,212630372,SRX5075175,SMARCA4,316
chr1,212630080,212630400,SRX5075176,SMARCA4,320
chr1,212630087,212630368,SRX5716470,SMARCA4,281
chr1,212636360,212637085,SRX5075170,SMARCA4,725
chr1,212636388,212636993,SRX5075169,SMARCA4,605
chr1,212636405,212637030,SRX5716470,SMARCA4,625
chr1,212636425,212637117,SRX5075176,SMARCA4,692
chr1,212636546,212636952,SRX5716469,SMARCA4,406
chr1,212636560,212636962,SRX5716467,SMARCA2,402
chr1,212636593,212637023,SRX5075175,SMARCA4,430
chr1,212636614,212636942,SRX5054308,FOSL2,328
chr1,212636700,212636987,SRX5054309,FOSL2,287
chr1,212638451,212638724,SRX5054309,FOSL2,273
chr1,212638468,212638716,SRX5054308,FOSL2,248
chr1,212638480,212638769,SRX5716470,SMARCA4,289
chr1,212638589,212638785,SRX5075169,SMARCA4,196
chr1,212649089,212649371,SRX5716470,SMARCA4,282
chr1,212649135,212649411,SRX5075169,SMARCA4,276
chr1,212649167,212649361,SRX5075175,SMARCA4,194
chr1,212655961,212656221,SRX5075176,SMARCA4,260
chr1,212656023,212656327,SRX5075170,SMARCA4,304
chr1,212656049,212656240,SRX5054309,FOSL2,191
chr1,212658361,212658674,SRX5075174,SMARCA4,313
chr1,212658389,212658592,SRX5075168,SMARCA4,203
chr1,212665137,212665639,SRX16500060,CTCF,502
chr1,212665168,212665678,SRX16500059,CTCF,510
chr1,212665169,212665646,SRX16500061,CTCF,477
chr1,212665194,212665635,SRX16500062,CTCF,441
chr1,212665290,212665615,SRX5075168,SMARCA4,325
chr1,212665352,212665559,SRX5075174,SMARCA4,207
chr1,212665367,212665626,SRX4174629,CTCF,259
chr1,212665382,212665686,SRX20140895,INTS13,304
chr1,212667249,212668240,SRX5075176,SMARCA4,991
chr1,212667308,212668088,SRX5075168,SMARCA4,780
chr1,212667316,212668139,SRX5075174,SMARCA4,823
chr1,212667319,212668208,SRX5075169,SMARCA4,889
chr1,212667380,212668128,SRX5716470,SMARCA4,748
chr1,212667393,212668092,SRX5716467,SMARCA2,699
chr1,212667397,212667749,SRX5054309,FOSL2,352
chr1,212667397,212668181,SRX5054308,FOSL2,784
chr1,212667404,212668222,SRX5075170,SMARCA4,818
chr1,212667417,212667721,SRX5716464,SMARCA4,304
chr1,212667419,212667814,SRX5716463,SMARCA4,395
chr1,212667420,212667766,SRX5054307,FOSL2,346
chr1,212667434,212668160,SRX5716469,SMARCA4,726
chr1,212667464,212668145,SRX5075175,SMARCA4,681
chr1,212667486,212667711,SRX5075182,SMARCA2,225
chr1,212667494,212667754,SRX5716451,SOX2,260
chr1,212667507,212667812,SRX5020211,SMARCA2,305
chr1,212667508,212668135,SRX5716468,SMARCA2,627
chr1,212667884,212668205,SRX5054309,FOSL2,321
chr1,212667936,212668199,SRX5020214,SMARCA2,263
chr1,212669203,212669385,SRX5075174,SMARCA4,182
chr1,212671635,212672018,SRX5075176,SMARCA4,383
chr1,212671645,212671970,SRX5075170,SMARCA4,325
chr1,212671683,212671954,SRX5716469,SMARCA4,271
chr1,212671721,212671998,SRX5075175,SMARCA4,277
chr1,212671731,212672007,SRX5075169,SMARCA4,276
chr1,212680812,212680985,SRX5075174,SMARCA4,173
chr1,212693082,212693308,SRX5075169,SMARCA4,226
chr1,212693105,212693334,SRX5075175,SMARCA4,229
chr1,212693112,212693361,SRX5054309,FOSL2,249
chr1,212699091,212699590,SRX16500060,CTCF,499
chr1,212699107,212699537,SRX16500059,CTCF,430
chr1,212699141,212699589,SRX16500061,CTCF,448
chr1,212699285,212699527,SRX16500062,CTCF,242
chr1,212712337,212712557,SRX5075175,SMARCA4,220
chr1,212712384,212712739,SRX5075169,SMARCA4,355
chr1,212712416,212712886,SRX5075170,SMARCA4,470
chr1,212712456,212712639,SRX5054309,FOSL2,183
chr1,212712474,212712836,SRX5716460,Epitope tags,362
chr1,212718626,212718873,SRX5075176,SMARCA4,247
chr1,212721563,212721852,SRX5075169,SMARCA4,289
chr1,212721572,212721906,SRX5054309,FOSL2,334
chr1,212721576,212721893,SRX5075170,SMARCA4,317
chr1,212721593,212721898,SRX5054308,FOSL2,305
chr1,212721606,212721863,SRX5075176,SMARCA4,257
chr1,212721616,212721861,SRX5075175,SMARCA4,245
chr1,212727888,212728071,SRX5054309,FOSL2,183
chr1,212738382,212738764,SRX5716469,SMARCA4,382
chr1,212749722,212750250,SRX16500059,CTCF,528
chr1,212749744,212750318,SRX16500060,CTCF,574
chr1,212749817,212750322,SRX16500061,CTCF,505
chr1,212749827,212750281,SRX16500062,CTCF,454
chr1,212749892,212750176,SRX5075170,SMARCA4,284
chr1,212749896,212750214,SRX5075168,SMARCA4,318
chr1,212749906,212750259,SRX5716464,SMARCA4,353
chr1,212749917,212750249,SRX5075174,SMARCA4,332
chr1,212749966,212750166,SRX5054309,FOSL2,200
chr1,212749974,212750199,SRX5716470,SMARCA4,225
chr1,212749985,212750198,SRX5075176,SMARCA4,213
chr1,212749989,212750191,SRX5075169,SMARCA4,202
chr1,212750009,212750230,SRX5075175,SMARCA4,221
chr1,212750013,212750224,SRX5716463,SMARCA4,211
chr1,212774633,212774842,SRX5075176,SMARCA4,209
chr1,212774649,212774917,SRX5075175,SMARCA4,268
chr1,212774743,212774913,SRX5075170,SMARCA4,170
chr1,212782331,212782850,SRX16500059,CTCF,519
chr1,212782377,212782855,SRX16500060,CTCF,478
chr1,212782409,212782834,SRX16500061,CTCF,425
chr1,212782437,212782833,SRX16500062,CTCF,396
chr1,212782492,212782677,SRX5075174,SMARCA4,185
chr1,212782503,212782731,SRX5075176,SMARCA4,228
chr1,212782717,212783202,SRX5075175,SMARCA4,485
chr1,212782778,212783194,SRX5075169,SMARCA4,416
chr1,212782823,212783174,SRX5075170,SMARCA4,351
chr1,212782830,212783127,SRX5716469,SMARCA4,297
chr1,212782841,212783203,SRX5075176,SMARCA4,362
chr1,212782860,212783071,SRX5716470,SMARCA4,211
chr1,212782870,212783133,SRX5054308,FOSL2,263
chr1,212782905,212783120,SRX5075168,SMARCA4,215
chr1,212782911,212783166,SRX5054309,FOSL2,255
chr1,212791518,212791693,SRX5075176,SMARCA4,175
chr1,212791530,212792166,SRX20140895,INTS13,636
chr1,212791540,212792111,SRX20140879,CPSF3L,571
chr1,212791544,212792156,SRX5075174,SMARCA4,612
chr1,212791548,212791791,SRX5716469,SMARCA4,243
chr1,212791550,212792018,SRX5075170,SMARCA4,468
chr1,212791559,212792036,SRX5075168,SMARCA4,477
chr1,212791560,212791740,SRX5075169,SMARCA4,180
chr1,212791583,212791811,SRX5075175,SMARCA4,228
chr1,212791586,212792008,SRX20140867,INTS10,422
chr1,212791592,212792143,SRX20140868,INTS10,551
chr1,212791690,212792079,SRX20140869,INTS10,389
chr1,212791736,212792119,SRX20140881,CPSF3L,383
chr1,212791766,212791943,SRX5075176,SMARCA4,177
chr1,212791790,212791886,SRX1424894,POU3F2,96
chr1,212814970,212815362,SRX16500059,CTCF,392
chr1,212815018,212815379,SRX16500062,CTCF,361
chr1,212815059,212815310,SRX16500061,CTCF,251
chr1,212815072,212815354,SRX16500060,CTCF,282
chr1,212816661,212816849,SRX5054309,FOSL2,188
chr1,212857493,212858031,SRX20140869,INTS10,538
chr1,212857741,212858070,SRX5716470,SMARCA4,329
chr1,212857761,212858414,SRX5075174,SMARCA4,653
chr1,212857801,212858334,SRX20140867,INTS10,533
chr1,212857808,212858388,SRX5075170,SMARCA4,580
chr1,212857813,212858518,SRX20140895,INTS13,705
chr1,212857871,212858149,SRX20140881,CPSF3L,278
chr1,212857884,212858102,SRX5716469,SMARCA4,218
chr1,212857926,212858148,SRX5075175,SMARCA4,222
chr1,212857948,212858335,SRX20140868,INTS10,387
chr1,212857964,212858422,SRX5075168,SMARCA4,458
chr1,212858000,212858392,SRX5075176,SMARCA4,392
chr1,212858006,212858345,SRX20140897,INTS13,339
chr1,212858096,212858316,SRX5716464,SMARCA4,220
chr1,212858132,212858348,SRX5075169,SMARCA4,216
chr1,212858237,212858594,SRX5716470,SMARCA4,357
chr1,212915274,212915618,SRX16500060,CTCF,344
chr1,212915281,212915468,SRX5075175,SMARCA4,187
chr1,212915291,212915513,SRX5716470,SMARCA4,222
chr1,212915298,212915602,SRX5075176,SMARCA4,304
chr1,212915323,212915554,SRX16500062,CTCF,231
chr1,212915332,212915622,SRX16500059,CTCF,290
chr1,212915334,212915581,SRX5075170,SMARCA4,247
chr1,212915335,212915515,SRX5075169,SMARCA4,180
chr1,212915374,212915593,SRX16500061,CTCF,219
chr1,212924670,212925333,SRX5075176,SMARCA4,663
chr1,212924673,212925302,SRX5075175,SMARCA4,629
chr1,212924708,212925368,SRX5075170,SMARCA4,660
chr1,212924731,212925412,SRX5716470,SMARCA4,681
chr1,212924786,212925054,SRX5054309,FOSL2,268
chr1,212924789,212925227,SRX5716469,SMARCA4,438
chr1,212924791,212925351,SRX5075169,SMARCA4,560
chr1,212924812,212925128,SRX5054308,FOSL2,316
chr1,212924823,212925213,SRX5716467,SMARCA2,390
chr1,212928745,212929456,SRX5075168,SMARCA4,711
chr1,212928911,212929461,SRX5075174,SMARCA4,550
chr1,212950199,212950471,SRX5075169,SMARCA4,272
chr1,212950236,212950570,SRX5075168,SMARCA4,334
chr1,212950237,212950567,SRX5075170,SMARCA4,330
chr1,212950274,212950544,SRX5075176,SMARCA4,270
chr1,212950288,212950787,SRX5075174,SMARCA4,499
chr1,212950303,212950615,SRX5716463,SMARCA4,312
chr1,212950318,212950876,SRX20140895,INTS13,558
chr1,212950386,212950591,SRX5716454,SOX3,205
chr1,212950387,212950685,SRX5716451,SOX2,298
chr1,212950635,212950970,SRX5716470,SMARCA4,335
chr1,212950685,212951063,SRX5075169,SMARCA4,378
chr1,212950761,212950961,SRX5075168,SMARCA4,200
chr1,212950786,212950988,SRX5075176,SMARCA4,202
chr1,212967788,212968169,SRX16500061,CTCF,381
chr1,212967791,212968261,SRX16500060,CTCF,470
chr1,212967794,212968285,SRX16500059,CTCF,491
chr1,212967826,212968174,SRX16500062,CTCF,348
chr1,212967910,212968159,SRX5075170,SMARCA4,249
chr1,212967952,212968161,SRX5075176,SMARCA4,209
chr1,212967976,212968159,SRX5054309,FOSL2,183
chr1,212969075,212969257,SRX5075170,SMARCA4,182
chr1,212980122,212980361,SRX5716470,SMARCA4,239
chr1,212980214,212980712,SRX5075174,SMARCA4,498
chr1,212980280,212980793,SRX5075176,SMARCA4,513
chr1,212980413,212980676,SRX5075169,SMARCA4,263
chr1,212980440,212980717,SRX5075168,SMARCA4,277
chr1,212980459,212980716,SRX5716470,SMARCA4,257
chr1,212980461,212980726,SRX5075170,SMARCA4,265
chr1,212980490,212980700,SRX5075175,SMARCA4,210
chr1,212987823,212988215,SRX5075176,SMARCA4,392
chr1,212987969,212988172,SRX5075170,SMARCA4,203
chr1,212995379,212995973,SRX16500059,CTCF,594
chr1,212995414,212995904,SRX16500060,CTCF,490
chr1,212995430,212995927,SRX16500062,CTCF,497
chr1,212995434,212995948,SRX16500061,CTCF,514
chr1,212995460,212995800,SRX5075174,SMARCA4,340
chr1,212995478,212995834,SRX5075176,SMARCA4,356
chr1,212995483,212995776,SRX5716464,SMARCA4,293
chr1,212995503,212995834,SRX5075168,SMARCA4,331
chr1,212995509,212995821,SRX5075169,SMARCA4,312
chr1,212995515,212995813,SRX5075170,SMARCA4,298
chr1,212995537,212995820,SRX5716470,SMARCA4,283
chr1,212995541,212995782,SRX5075175,SMARCA4,241
chr1,212995542,212995788,SRX5716469,SMARCA4,246
chr1,213015080,213015394,SRX5716470,SMARCA4,314
chr1,213015130,213015418,SRX5075175,SMARCA4,288
chr1,213015139,213015470,SRX5075170,SMARCA4,331
chr1,213015157,213016037,SRX20140895,INTS13,880
chr1,213015178,213015462,SRX5075176,SMARCA4,284
chr1,213015261,213015487,SRX5075169,SMARCA4,226
chr1,213015541,213015980,SRX5716464,SMARCA4,439
chr1,213015613,213015968,SRX20140897,INTS13,355
chr1,213015617,213015843,SRX5075169,SMARCA4,226
chr1,213015620,213015889,SRX20140867,INTS10,269
chr1,213015627,213015994,SRX5075174,SMARCA4,367
chr1,213015629,213015923,SRX5075176,SMARCA4,294
chr1,213015629,213015952,SRX5075168,SMARCA4,323
chr1,213015639,213015917,SRX20140868,INTS10,278
chr1,213015641,213015949,SRX20140879,CPSF3L,308
chr1,213015651,213015904,SRX5075170,SMARCA4,253
chr1,213041470,213041720,SRX5075169,SMARCA4,250
chr1,213041490,213041706,SRX5075175,SMARCA4,216
chr1,213041502,213041771,SRX5054309,FOSL2,269
chr1,213041531,213041827,SRX5054308,FOSL2,296
chr1,213041562,213041741,SRX5075168,SMARCA4,179
chr1,213050967,213051272,SRX20140869,INTS10,305
chr1,213050977,213051551,SRX20140895,INTS13,574
chr1,213051038,213051305,SRX20140868,INTS10,267
chr1,213051051,213051333,SRX20140867,INTS10,282
chr1,213051053,213051529,SRX5075168,SMARCA4,476
chr1,213051062,213051432,SRX5075176,SMARCA4,370
chr1,213051065,213051442,SRX5075174,SMARCA4,377
chr1,213051188,213051499,SRX5716470,SMARCA4,311
chr1,213051194,213051452,SRX5075170,SMARCA4,258
chr1,213051250,213051492,SRX5716463,SMARCA4,242
chr1,213051259,213051502,SRX5075175,SMARCA4,243
chr1,213051688,213051879,SRX5054309,FOSL2,191
chr1,213051708,213051909,SRX5054308,FOSL2,201
chr1,213070360,213070722,SRX5075176,SMARCA4,362
chr1,213070367,213070618,SRX5054308,FOSL2,251
chr1,213070380,213070653,SRX5075175,SMARCA4,273
chr1,213070381,213070626,SRX5716469,SMARCA4,245
chr1,213070409,213070735,SRX5075170,SMARCA4,326
chr1,213070441,213070706,SRX5075169,SMARCA4,265
chr1,213070446,213070759,SRX5716470,SMARCA4,313
chr1,213122214,213122880,SRX16500061,CTCF,666
chr1,213122323,213122982,SRX16500062,CTCF,659
chr1,213122352,213122891,SRX16500059,CTCF,539
chr1,213122398,213122920,SRX16500060,CTCF,522
chr1,213122534,213122840,SRX5716470,SMARCA4,306
chr1,213122542,213122817,SRX5075176,SMARCA4,275
chr1,213122552,213122793,SRX5075174,SMARCA4,241
chr1,213122559,213122819,SRX5075168,SMARCA4,260
chr1,213122577,213122786,SRX5075170,SMARCA4,209
chr1,213123608,213123876,SRX5054308,FOSL2,268
chr1,213123629,213123973,SRX5054309,FOSL2,344
chr1,213123633,213123863,SRX5075174,SMARCA4,230
chr1,213123654,213123885,SRX5075169,SMARCA4,231
chr1,213123669,213123838,SRX5075170,SMARCA4,169
chr1,213192129,213192434,SRX5075176,SMARCA4,305
chr1,213192136,213192367,SRX5054308,FOSL2,231
chr1,213192153,213192379,SRX5054309,FOSL2,226
chr1,213192166,213192335,SRX5075170,SMARCA4,169
chr1,213231907,213232177,SRX5075168,SMARCA4,270
chr1,213231958,213232293,SRX20140881,CPSF3L,335
chr1,213232023,213232270,SRX5075174,SMARCA4,247
chr1,213244388,213245002,SRX16500061,CTCF,614
chr1,213244406,213245015,SRX16500059,CTCF,609
chr1,213244466,213245000,SRX16500062,CTCF,534
chr1,213244543,213245027,SRX16500060,CTCF,484
chr1,213244638,213244954,SRX5075174,SMARCA4,316
chr1,213244681,213244893,SRX5075170,SMARCA4,212
chr1,213244690,213244923,SRX5716463,SMARCA4,233
chr1,213244730,213244960,SRX5075168,SMARCA4,230
chr1,213252177,213252481,SRX5075168,SMARCA4,304
chr1,213274754,213275073,SRX5716463,SMARCA4,319
chr1,213274794,213275078,SRX5075174,SMARCA4,284
chr1,213274817,213275018,SRX5075168,SMARCA4,201
chr1,213284725,213284954,SRX5054308,FOSL2,229
chr1,213284729,213284955,SRX5054309,FOSL2,226
chr1,213286322,213286553,SRX16500062,CTCF,231
chr1,213286326,213286595,SRX16500061,CTCF,269
chr1,213326909,213327604,SRX5075175,SMARCA4,695
chr1,213327280,213327636,SRX5716469,SMARCA4,356
chr1,213327291,213327580,SRX5716467,SMARCA2,289
chr1,213327294,213327669,SRX5075170,SMARCA4,375
chr1,213327297,213327638,SRX5075176,SMARCA4,341
chr1,213327299,213327573,SRX5054307,FOSL2,274
chr1,213327300,213327668,SRX5716470,SMARCA4,368
chr1,213327312,213327611,SRX20140897,INTS13,299
chr1,213327315,213327625,SRX5054309,FOSL2,310
chr1,213327316,213327677,SRX5075169,SMARCA4,361
chr1,213327320,213327633,SRX5054308,FOSL2,313
chr1,213327322,213327612,SRX5075168,SMARCA4,290
chr1,213327357,213327609,SRX5075174,SMARCA4,252
chr1,213327435,213327635,SRX5020211,SMARCA2,200
chr1,213331542,213331984,SRX5075174,SMARCA4,442
chr1,213331580,213331934,SRX20140867,INTS10,354
chr1,213331605,213331905,SRX5075168,SMARCA4,300
chr1,213374196,213374735,SRX16500059,CTCF,539
chr1,213374211,213374717,SRX16500061,CTCF,506
chr1,213374220,213374704,SRX16500060,CTCF,484
chr1,213374272,213374698,SRX16500062,CTCF,426
chr1,213374352,213374579,SRX5716464,SMARCA4,227
chr1,213374359,213374667,SRX5075174,SMARCA4,308
chr1,213374374,213374577,SRX5075176,SMARCA4,203
chr1,213374377,213374695,SRX5075168,SMARCA4,318
chr1,213374380,213374610,SRX5075169,SMARCA4,230
chr1,213374388,213374591,SRX5075170,SMARCA4,203
chr1,213374400,213374653,SRX4174629,CTCF,253
chr1,213374410,213374605,SRX5075175,SMARCA4,195
chr1,213374413,213374624,SRX5716470,SMARCA4,211
chr1,213399698,213400149,SRX5075174,SMARCA4,451
chr1,213399739,213400214,SRX5075168,SMARCA4,475
chr1,213399859,213400157,SRX5716463,SMARCA4,298
chr1,213496447,213496646,SRX5054309,FOSL2,199
chr1,213564197,213564512,SRX16500060,CTCF,315
chr1,213564251,213564471,SRX16500061,CTCF,220
chr1,213564253,213564512,SRX16500062,CTCF,259
chr1,213564299,213564493,SRX5075174,SMARCA4,194
chr1,213618117,213618662,SRX5054309,FOSL2,545
chr1,213618171,213618351,SRX5054308,FOSL2,180
chr1,213661301,213661564,SRX20140867,INTS10,263
chr1,213661329,213661602,SRX5075174,SMARCA4,273
chr1,213661356,213661599,SRX5075168,SMARCA4,243
chr1,213690155,213690391,SRX5075174,SMARCA4,236
chr1,213724998,213725619,SRX5075176,SMARCA4,621
chr1,213725010,213725595,SRX5075170,SMARCA4,585
chr1,213725038,213725482,SRX5075169,SMARCA4,444
chr1,213725103,213725566,SRX5716470,SMARCA4,463
chr1,213725131,213725387,SRX5716467,SMARCA2,256
chr1,213725144,213725385,SRX5075175,SMARCA4,241
chr1,213725155,213725375,SRX5716469,SMARCA4,220
chr1,213762085,213762420,SRX5075168,SMARCA4,335
chr1,213762116,213762397,SRX5075174,SMARCA4,281
chr1,213783257,213783489,SRX5075168,SMARCA4,232
chr1,213783293,213783494,SRX5075174,SMARCA4,201
chr1,213970246,213970591,SRX5075176,SMARCA4,345
chr1,213982675,213983266,SRX20140895,INTS13,591
chr1,213982806,213983112,SRX20140868,INTS10,306
chr1,213982886,213983130,SRX5075174,SMARCA4,244
chr1,213987679,213988106,SRX5075169,SMARCA4,427
chr1,213987709,213988101,SRX5075175,SMARCA4,392
chr1,213987742,213988170,SRX5716469,SMARCA4,428
chr1,213987743,213988166,SRX20140895,INTS13,423
chr1,213987744,213988164,SRX5716470,SMARCA4,420
chr1,213987910,213988133,SRX5075176,SMARCA4,223
chr1,213987922,213988142,SRX5075170,SMARCA4,220
chr1,214002516,214002869,SRX5075168,SMARCA4,353
chr1,214002527,214002841,SRX5075176,SMARCA4,314
chr1,214002535,214002836,SRX5075174,SMARCA4,301
chr1,214002536,214002838,SRX5075170,SMARCA4,302
chr1,214002594,214002859,SRX5054309,FOSL2,265
chr1,214002635,214002815,SRX5054308,FOSL2,180
chr1,214009040,214009291,SRX5075174,SMARCA4,251
chr1,214009053,214009240,SRX5075168,SMARCA4,187
chr1,214009518,214010001,SRX5075174,SMARCA4,483
chr1,214009622,214010153,SRX5075168,SMARCA4,531
chr1,214017513,214017696,SRX5075168,SMARCA4,183
chr1,214018840,214019179,SRX5075168,SMARCA4,339
chr1,214018863,214019183,SRX5075174,SMARCA4,320
chr1,214029826,214030248,SRX5075174,SMARCA4,422
chr1,214029835,214030188,SRX5075168,SMARCA4,353
chr1,214029948,214030224,SRX20140895,INTS13,276
chr1,214102864,214103289,SRX5075170,SMARCA4,425
chr1,214102885,214103326,SRX5075174,SMARCA4,441
chr1,214102896,214103298,SRX5075169,SMARCA4,402
chr1,214102915,214103248,SRX5054309,FOSL2,333
chr1,214102922,214103333,SRX5075176,SMARCA4,411
chr1,214102959,214103321,SRX5075168,SMARCA4,362
chr1,214102972,214103198,SRX5054308,FOSL2,226
chr1,214102982,214103330,SRX5075175,SMARCA4,348
chr1,214102999,214103223,SRX5716469,SMARCA4,224
chr1,214123114,214123507,SRX16500061,CTCF,393
chr1,214123114,214123892,SRX5075170,SMARCA4,778
chr1,214123131,214123568,SRX16500059,CTCF,437
chr1,214123159,214123526,SRX5075174,SMARCA4,367
chr1,214123160,214123585,SRX16500060,CTCF,425
chr1,214123174,214123521,SRX4174629,CTCF,347
chr1,214123174,214123871,SRX5075176,SMARCA4,697
chr1,214123208,214123751,SRX5716470,SMARCA4,543
chr1,214123209,214123458,SRX5075168,SMARCA4,249
chr1,214123210,214123566,SRX16500062,CTCF,356
chr1,214123243,214123863,SRX5075169,SMARCA4,620
chr1,214123341,214123782,SRX5054308,FOSL2,441
chr1,214123348,214123708,SRX5716469,SMARCA4,360
chr1,214123357,214123838,SRX5054309,FOSL2,481
chr1,214123390,214123782,SRX5075175,SMARCA4,392
chr1,214123431,214123647,SRX5020211,SMARCA2,216
chr1,214123488,214123790,SRX5020214,SMARCA2,302
chr1,214123509,214123792,SRX5716467,SMARCA2,283
chr1,214123602,214123796,SRX5075181,SMARCA2,194
chr1,214135901,214136196,SRX5075176,SMARCA4,295
chr1,214135912,214136172,SRX5075170,SMARCA4,260
chr1,214135914,214136382,SRX5054309,FOSL2,468
chr1,214135915,214136332,SRX5054308,FOSL2,417
chr1,214135938,214136118,SRX5075169,SMARCA4,180
chr1,214136252,214136554,SRX5716470,SMARCA4,302
chr1,214136278,214136508,SRX5075168,SMARCA4,230
chr1,214136290,214136807,SRX5075176,SMARCA4,517
chr1,214136292,214136725,SRX5075169,SMARCA4,433
chr1,214136369,214136778,SRX5075175,SMARCA4,409
chr1,214136380,214136812,SRX5075174,SMARCA4,432
chr1,214136454,214136839,SRX5075170,SMARCA4,385
chr1,214136514,214136694,SRX5054308,FOSL2,180
chr1,214136538,214136771,SRX5054309,FOSL2,233
chr1,214143490,214143956,SRX5075168,SMARCA4,466
chr1,214143634,214143911,SRX5075174,SMARCA4,277
chr1,214154783,214155113,SRX5075168,SMARCA4,330
chr1,214154803,214155222,SRX5075174,SMARCA4,419
chr1,214187150,214187455,SRX5075174,SMARCA4,305
chr1,214187211,214187426,SRX5716467,SMARCA2,215
chr1,214187243,214187435,SRX5075175,SMARCA4,192
chr1,214187267,214187537,SRX5075168,SMARCA4,270
chr1,214192784,214193559,SRX5075168,SMARCA4,775
chr1,214192813,214193745,SRX5075174,SMARCA4,932
chr1,214192899,214193082,SRX5054309,FOSL2,183
chr1,214192910,214193210,SRX5075170,SMARCA4,300
chr1,214193048,214193282,SRX5716463,SMARCA4,234
chr1,214193166,214193511,SRX20140895,INTS13,345
chr1,214204996,214205662,SRX5075174,SMARCA4,666
chr1,214205011,214205648,SRX5075168,SMARCA4,637
chr1,214205093,214205475,SRX20140895,INTS13,382
chr1,214205117,214205492,SRX20140868,INTS10,375
chr1,214205137,214205394,SRX5716463,SMARCA4,257
chr1,214205205,214205430,SRX5716454,SOX3,225
chr1,214205207,214205455,SRX5716451,SOX2,248
chr1,214208543,214208813,SRX5075168,SMARCA4,270
chr1,214213726,214214143,SRX16500062,CTCF,417
chr1,214213820,214214154,SRX16500061,CTCF,334
chr1,214213854,214214171,SRX16500059,CTCF,317
